Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
The Last Vampire (Annals of Alchemy and Blood #1),Patricia Rosemoor,Del Rey,2008-6-24,Paperback,352,3.0
Empire of Silver (Conqueror),Conn Iggulden,Harper,2011-9-1,Paperback,416,4.6
Canticle: The Second Volume of The Palms of Isaac (The Psalms of Isaak),Ken Scholes,Tor Books,2009-10-13,Paperback,384,4.2
"Perhaps Heaven: The Story of a Warrior's Life and His Journey to Immortality, Book I",John David Saxxon,Wheatmark,2008-12-15,Paperback,456,5.0
Military Anecdotes,Geoffrey Regan,Carlton Publishing Group,2002-10-28,Paperback,18,5.0
Hero!,Dave Duncan,Open Road Media Sci-Fi & Fantasy,2014-5-27,Kindle,370,3.3
Lords of the Dead,Josh Reynolds,Games Workshop,2016-1-14,Kindle,928,-1.0
Ironcrown Moon (The Boreal Moon Tale),Julian May,Voyager,2005-10-3,Paperback,512,3.4
"Under the Ember Star: A Science Fantasy Novel / The Battle for Eden: The Human-Knacker War, Book Three (Wildside Double #25)",Charles Allen Gramlich,Borgo Press,2012-3-29,Hardcover,284,5.0
"The Awakened, Books 1-3 (The History / The Prophecy / The Awakened)",Jason Tesar,"4shadow, llc",2010-10-24,Kindle,574,4.2
Krondor: The Assassins (The Riftwar Legacy),Raymond E. Feist,Voyager,2003-9-4,Hardcover,368,4.2
Aphrodite’s Smile,Stuart Harrison,HarperCollins,2011-7-4,Hardcover,448,3.6
Earth Protector: The Psychic Soldier Series Book 4,Martin Ettington,Independently published,2017-11-21,Paperback,134,5.0
Fighting for Right: The Psychic Soldier Series-Book 3,Martin K Ettington,Independently published,2017-11-7,Kindle,180,5.0
"The Last War: Book Five, Prince of Jiran: A Penrhy prince caught between duty and desire. Can he win this battle? (Volume 5)",Sylvie Grayson,Great Western Publishing,2017-12-7,Paperback,332,4.5
THE UNHOLY INTERVENTION,Akshat Pandey,Independently published,2017-6-5,Hardcover,119,5.0
Rules of War,Iain Gale,HarperCollins,2009-4-16,Paperback,336,4.0
Gallow: The Last Bastion,Nathan Hawke,Gollancz,2013-10-22,Kindle,320,4.5
Sharpe's Eagle (The Sharpe Series),Bernard Cornwell,Harper,2011-9-1,Hardcover,336,4.5
Secrets of the Fire Sea,Stephen Hunt,Harper Voyager,2011-2-1,Hardcover,560,4.0
The Riss Gamble: Book I in the Riss series,C. R. Daems,CreateSpace Independent Publishing Platform,2013-7-1,Hardcover,262,4.1
Black Mad Wheel: A Novel,Josh Malerman,Ecco,2018-6-19,Hardcover,304,3.9
"El Salvador, testimonios de guerra (Spanish Edition)",Ariel Romero,lulu.com,2011-3-10,Kindle,232,5.0
Puck of Pook's Hill,Rudyard Kipling,CreateSpace Independent Publishing Platform,2017-8-4,Paperback,126,4.6
The Tale of Genji: The Authentic First Translation of the World's Earliest Novel (Tuttle Classics),Murasaki Shikibu,Tuttle Publishing,2018-4-3,Paperback,224,-1.0
Mad Ship (The Liveship Traders),Robin Hobb,Harper Voyager,2012-4-1,Hardcover,912,4.6
Harlequin (Inqusition War Trilogy),Ian Watson,Games Workshop,2002-11-19,Kindle,288,3.2
"Romans, Go Home!: A Novel of the Frisian Revolts",Ingrid de Haas,Independently published,2017-4-18,Paperback,106,-1.0
The Blasted Lands (Tales of Cinnamon City),Peter James West,Independently published,2017-10-15,Kindle,310,-1.0
Up in the Hills,Lord Dunsany,Paul Dry Books,2008-10-1,Paperback,244,4.5
"Westbound, Warbound",Alexander Fullerton,"Little, Brown Book Group",2004-10-1,Paperback,288,3.8
In Search of Death,Craig R. E. Krohn,iUniverse,2014-7-28,Paperback,252,5.0
Tongues of Serpents (The Temeraire Series),Naomi Novik,Harper Voyager,2011-6-1,Kindle,352,3.5
Blue Devil Island,Stephen Mark Rainey,Crossroad Press,2015-12-12,Hardcover,244,4.1
Tour of Duty,Jan D. Hendrix,iUniverse,2012-6-1,Hardcover,352,5.0
Arcan: The Missing Nexus (Titan Saga),Julian Brooks,"Epoch Studios, LLC",2016-7-27,Hardcover,-1,5.0
Antiphon: The Psalms of Isaak,Ken Scholes,Tor Books,2011-8-2,Kindle,384,3.8
Guardian: A Novel,Erik Williams,Harper Voyager Impulse,2015-3-17,Paperback,336,4.0
The Keepers: Archer (Keepers Trilogy),Rae Rivers,HarperImpulse,2013-11-29,Paperback,398,4.5
The Court of Hidden Faces: Large format edition (Fabled Lands),Jamie Thomson,Fabled Lands Publishing,2018-3-30,Paperback,104,-1.0
At the Gates of Darkness (The Riftwar Cycle: The Demonwar Saga Book 2),Raymond E. Feist,Harper Voyager,2011-3-1,Kindle,336,3.9
Imager's Intrigue: The Third Book of the Imager Portfolio,L. E. Modesitt Jr.,Tor Fantasy,2011-6-28,Paperback,608,4.4
ICO: Castle in the Mist,Miyuki Miyabe,Haikasoru,2011-8-16,Kindle,400,4.3
A Mighty Dawn (The Wanderer Chronicles),Theodore Brun,Corvus,2018-1-2,Paperback,608,4.4
Inda,Sherwood Smith,DAW,2007-8-7,Paperback,624,4.1
Imager's Battalion: The Sixth Book of the Imager Portfolio,L. E. Modesitt Jr.,Tor Fantasy,2013-10-29,Paperback,672,4.5
Kobolds & Cobblestones: Fantasy Gang Rumbles (Osprey Wargames),Robert Burman,Osprey Games,2018-1-23,Paperback,64,5.0
Ink Mage (A Fire Beneath the Skin),Victor Gischler,47North,2014-4-29,Kindle,400,4.2
Breakthroughs,Harry Turtledove,Del Rey Books,2001-7-3,Kindle,584,4.0
Assassin's Price (The Imager Portfolio),L. E. Modesitt Jr.,Tor Fantasy,2018-5-29,Kindle,624,4.4
Santa Olivia,Jacqueline Carey,Grand Central Publishing,2009-5-29,Paperback,341,4.2
Blue Plague: Rage (Blue Plague Book 4),Thomas A. Watson,Permuted Press,2018-1-16,Paperback,368,4.5
The Mongoliad (The Mongoliad Cycle),Neal Stephenson,47North,2013-2-26,Paperback,716,3.9
Age of Iron (Iron Age),Angus Watson,Orbit,2014-9-2,Paperback,576,3.6
Imager (Imager Portfolio #1),L. E. Modesitt Jr.,Tor Fantasy,2010-2-2,Kindle,512,4.2
The Shards of Heaven,Michael Livingston,Tor Books,2016-10-25,Paperback,416,4.2
"Darknesses (Corean Chronicles, Book 2)",L. E. Modesitt Jr.,Tor Fantasy,2004-5-16,Kindle,544,4.5
A Green and Ancient Light,Frederic S. Durbin,Saga Press,2017-6-13,Hardcover,320,4.6
Blue Plague: The Fall (Blue Plague Book 1),Thomas A. Watson,Permuted Press,2017-4-11,Kindle,368,3.9
The Healer's War: A Fantasy Novel of Vietnam,Elizabeth A Scarborough,Open Road Media Sci-Fi & Fantasy,2014-9-2,Paperback,358,4.3
The Great Martian War: Invasion,Scott Washburn,Zmok Books,2016-3-1,Hardcover,310,4.8
The White Order (Saga of Recluce #8),L. E. Modesitt Jr.,Tor Fantasy,1999-4-15,Paperback,468,4.6
"From Sawdust to Stardust: The Biography of DeForest Kelley, Star Trek's Dr. McCoy",Terry Lee Rioux,Gallery Books,2005-2-1,Kindle,362,4.3
The Realmgate Wars: Volume 1,Various,Games Workshop,2018-8-21,Kindle,960,-1.0
"Phoenix and Ashes (Elemental Masters, Book 3)",Mercedes Lackey,DAW,2005-10-4,Kindle,480,4.4
Wyrforra (Wyrforra Wars),McKenna Miller,Trifecta Publishing House,2017-8-17,Paperback,352,5.0
The Dark Glory War (A Prelude to the DragonCrown War Cycle),Michael A. Stackpole,Spectra,2000-2-29,Paperback,402,3.9
"Tale of the Thunderbolt (The Vampire Earth, Book 3)",E.E. Knight,Ace,2005-3-1,Kindle,352,4.3
Choice of the Cat: Book Two of the Vampire Earth,E.E. Knight,Ace,2004-5-4,Paperback,352,4.3
Blue Plague: Survival (Blue Plague Book 2),Thomas A. Watson,Permuted Press,2017-8-8,Hardcover,480,4.4
The War of Vengeance (Warhammer Chronicles),Nick Kyme,Games Workshop,2018-5-29,Paperback,816,-1.0
Blue Plague: Decisions (Blue Plague Book 5),Thomas A. Watson,Permuted Press,2018-4-24,Paperback,416,4.8
The Dragon Lords: Bad Faith,Jon Hollins,Orbit,2018-8-14,Hardcover,400,-1.0
Vicky Peterwald: Rebel (A Vicky Peterwald Novel),Mike Shepherd,Ace,2016-5-31,Kindle,352,4.3
"From Chaos Born (in Her Name: The First Empress, Book 1)",Michael R. Hicks,Imperial Guard Publishing,2013-1-20,Hardcover,290,4.6
Gemini Cell (Shadow Ops: Reawakening),Myke Cole,Ace,2015-1-27,Kindle,384,4.2
"Valentine's Rising (The Vampire Earth, Book 4)",E.E. Knight,Ace,2005-12-6,Hardcover,368,4.2
Soul of the World (The Ascension Cycle),David Mealing,Orbit,2017-6-27,Paperback,656,4.6
Gotrek and Felix: Volume 1 (Warhammer Chronicles),William King,Games Workshop,2018-10-16,Paperback,960,-1.0
The War Nerd Iliad,John Dolan,Feral House,2017-10-10,Kindle,260,4.9
The Lord-Protector's Daughter: The Seventh Book of the Corean Chronicles,L. E. Modesitt Jr.,Tor Fantasy,2009-11-3,Paperback,304,3.7
Devices and Desires (Engineer Trilogy),K. J. Parker,Orbit,2007-10-25,Kindle,672,3.4
"Cadmian's Choice: The Fifth Book of the Corean Chronicles (Corean Chronicles, Book 5)",L. E. Modesitt Jr.,Tor Fantasy,2007-5-29,Kindle,624,4.4
Siege Line (Shadow Ops: Reawakening),Myke Cole,Ace,2017-10-31,Hardcover,368,4.8
Tyrion & Teclis (Warhammer Chronicles),William King,Games Workshop,2018-12-25,Paperback,960,-1.0
Imager's Challenge: Book Two of the Imager Porfolio (The Imager Portfolio),L. E. Modesitt Jr.,Tor Fantasy,2010-9-28,Hardcover,576,4.3
Troy: Shield of Thunder,David Gemmell,Ballantine Books,2007-12-26,Kindle,510,4.6
Broken Legions: Fantasy Skirmish Wargames in the Roman Empire (Osprey Wargames),Mark Latham,Osprey Publishing,2016-8-23,Hardcover,64,4.4
Shadow Ops: Fortress Frontier,Myke Cole,Ace,2013-1-29,Kindle,368,4.5
Water Sleeps: A Novel of the Black Company (Chronicles of The Black Company),Glen Cook,Tor Fantasy,2000-3-15,Paperback,480,4.1
The Great Martian War: Counterattack,Scott Washburn,Zmok Books,2017-12-5,Hardcover,334,4.4
Javelin Rain (Shadow Ops: Reawakening),Myke Cole,Ace,2016-3-29,Kindle,352,4.1
Emerald Sea (Council Wars),John Ringo,Baen,2005-12-1,Hardcover,656,4.4
Katabasis (The Mongoliad Cycle),Joseph Brassey,47North,2013-10-29,Hardcover,422,4.0
Siege Perilous (The Mongoliad Cycle),E.D. deBirmingham,47North,2014-1-28,Hardcover,408,4.0
The Wolf (Under the Northern Sky),Leo Carew,Orbit,2018-4-3,Kindle,512,-1.0
A Throne of Bones (Arts of Dark and Light),Vox Day,Castalia House,2016-12-4,Hardcover,924,4.4
A Storm of Swords: Steel and Snow: Book 3 Part 1 of a Song of Ice and Fire,George R. R. Martin,HarperCollins Publishers,2011-9-1,Kindle,640,4.4
The Great Martian War: Europe Ablaze,Scott Washburn,Zmok Books,2018-11-20,Hardcover,325,-1.0
Joe Ledger: The Official Companion,Dana Fredsti,Journalstone,2017-10-15,Kindle,208,5.0
Lady-Protector: The Eighth Book of the Corean Chronicles,L. E. Modesitt Jr.,Tor Fantasy,2012-3-27,Hardcover,512,4.4
Hellfire (Theirs Not to Reason Why),Jean Johnson,Ace,2013-7-30,Hardcover,480,4.5
The Misplaced Legion,Harry Turtledove,Del Rey,1993-0-0,Paperback,336,3.9
Madness in Solidar (The Imager Portfolio),L. E. Modesitt Jr.,Tor Fantasy,2016-3-1,Hardcover,608,4.6
"Grey Wolf, Grey Sea: Aboard the German Submarine U-124 in World War II",E. B. Gasaway,Open Road Media,2014-9-23,Hardcover,200,4.3
"Dark Lady's Chosen (Chronicles of the Necromancer, Book 4)",Gail Z. Martin,Solaris,2009-12-29,Kindle,608,4.1
Steles of the Sky (The Eternal Sky),Elizabeth Bear,Tor Books,2015-7-7,Paperback,432,4.0
Blue Plague: Sacrifice (Blue Plague Book 3),Thomas A. Watson,Permuted Press,2017-10-24,Hardcover,480,4.6
Force 10 from Navarone,Alistair MacLean,HarperCollins,2004-11-1,Paperback,336,4.4
Skaven Wars: The Black Plague Trilogy (Warhammer Chronicles),C L Werner,Games Workshop,2018-11-6,Kindle,960,-1.0
"Scepters (Corean Chronicles, Book 3)",L. E. Modesitt Jr.,Tor Fantasy,2005-9-1,Paperback,768,4.4
Shadow Ops: Control Point,Myke Cole,Ace,2012-1-31,Kindle,400,3.7
Lord of Emperors,Guy Gavriel Kay,Harper Voyager,0-0-0,Paperback,640,5.0
Shadow's End: A Novel,Sheri S. Tepper,Spectra,1995-12-1,Kindle,464,3.6
Reiksguard (Empire Army),Richard Williams,Games Workshop,2009-5-26,Paperback,416,4.3
The Ischerwood Incident,William Christ,AuthorHouse,2003-8-4,Kindle,320,-1.0
Three Into Nine,Peter R. Brumlik,Inkwater Press,2017-7-18,Kindle,514,5.0
Skullsworn: A Novel in the World of The Emperor's Blades (Chronicle of the Unhewn Throne),Brian Staveley,Tor Books,2018-7-3,Paperback,320,4.4
Of Bone and Thunder: A Novel,Chris Evans,Pocket Books,2015-6-30,Paperback,560,4.0
The Slayer,James Alderdice,Independently published,2017-10-9,Paperback,118,4.7
The Rise of Nagash (Time of Legends),Mike Lee,Games Workshop,2012-12-11,Hardcover,1024,4.7
Neferata (Time of Legends),Josh Reynolds,Games Workshop,2012-12-18,Hardcover,416,3.5
Speak to the Devil (The Brothers Magnus),Dave Duncan,Tor Fantasy,2016-12-6,Hardcover,384,4.0
The Confusion Room (Minack Chronicles),Derek Tangye,"Little, Brown Book Group",1997-4-1,Paperback,218,-1.0
Writers of the Future Volume 31 (L. Ron Hubbard Presents Writers of the Future),Orson Scott Card,Galaxy Press,2015-5-4,Paperback,496,4.7
The Picket,Virgil C Moon III,Outskirts Press,2016-4-4,Kindle,-1,4.7
MJ-12: Endgame: A MAJESTIC-12 Thriller,Michael J. Martinez,Night Shade Books,2018-9-4,Kindle,384,-1.0
"Onward, Drake!",Mark L Van Name,Baen,2016-10-25,Kindle,400,4.3
The Sound of Broken Absolutes (Heaven's Vault) (Volume 2),Peter Orullian,Descant Publishing,2015-5-16,Hardcover,192,4.4
The Battle at the Moons of Hell (Helfort's War: Book I),Graham Sharp Paul,Ballantine Books,2007-9-25,Hardcover,384,3.6
The Spear,James Herbert,Pan Macmillan,2012-11-1,Hardcover,314,3.3
An Emperor for the Legion (Videssos),Harry Turtledove,Del Rey,1987-4-12,Kindle,336,3.9
Wolf's Fall (Alpha Pack),J.D. Tyler,Berkley,2014-12-2,Kindle,352,4.4
Blood of Aenarion,William King,Games Workshop,2012-11-27,Hardcover,416,4.1
On Crusade: More Tales of the Knights Templar,Katherine Kurtz,Aspect,1998-5-1,Hardcover,256,4.3
When The Skies Fall: The Gray Wars: Volume 2,Adam Korenman,Rare Bird Books,2017-12-19,Kindle,344,5.0
Ashes of a Black Frost: PODBook Three of The Iron Elves,Chris Evans,Gallery Books,2014-12-6,Hardcover,448,3.9
Bolt Action: Campaign: Battle of France,Warlord Games,Osprey Games,2018-11-20,Paperback,144,-1.0
New K. J. Parker Novel,K. J. Parker,Orbit,2018-11-27,Paperback,480,-1.0
Initiate's Trial (Wars of Light and Shadow: Sword of the Canon),Janny Wurts,HarperVoyager,2012-8-16,Hardcover,578,4.1
The Tale of Krispos: Krispos Rising  Krispos of Videssos  Krispos the Emperor (The Tale of Krispos of Videssos),Harry Turtledove,Del Rey,2007-10-30,Kindle,1024,4.2
Sharps,K. J. Parker,Orbit,2012-7-17,Paperback,480,4.2
Wolf of Sigmar (Time of Legends),C.L. Werner,Games Workshop,2014-2-11,Paperback,416,4.5
The Ambassador Chronicles (Warhammer),Graham McNeill,Games Workshop,2005-8-9,Kindle,416,4.2
"Krispos Rising (The Tale of Krispos, Book One) (The Tale of Krispos of Videssos)",Harry Turtledove,Del Rey,1991-1-14,Hardcover,368,4.2
The Planet Savers,Marion Zimmer Bradley,Positronic Publishing,2015-12-7,Hardcover,72,4.2
Immortally Ever After (Monster MASH),Angie Fox,St. Martin's Paperbacks,2013-8-27,Kindle,320,4.5
Bloodstorm: A Tale of Malus Darkblade (Warhammer),Dan Abnett,Black Library,2005-12-27,Hardcover,413,4.1
Once Upon A Time Slip,Lisa Nicell Treanor,Timeslip Market Publishing,2017-11-16,Kindle,354,5.0
Finding the Lost: The Sentinel Wars,Shannon K. Butcher,Berkley,2009-11-3,Hardcover,368,4.3
Draco (Warhammer Novels),Ian Watson,Games Workshop,2002-8-27,Hardcover,288,3.9
The Honorable Knight: The Fellowship of the Ancient Covenant (Volume 1),Patrick John Donahoe,Mill Creek Publishing,2016-5-28,Kindle,346,5.0
The Conquered (Naomi Mitchison Library),Naomi Mitchison,Kennedy & Boyd,2009-8-21,Kindle,338,5.0
Helfort's War Book 4: The Battle for Commitment Planet,Graham Sharp Paul,Del Rey,2010-11-23,Hardcover,384,3.7
Saving the Province: The Symbol,Larry Pinsky,Lulu Publishing Services,2016-6-27,Paperback,296,-1.0
Empire of Ivory (The Temeraire Series),Naomi Novik,Harper Voyager,2008-3-3,Kindle,400,4.5
The Guardians of Embrellon (Embrellon Series),John R Moore,CreateSpace Independent Publishing Platform,2017-3-16,Hardcover,193,-1.0
The Guns of Tanith (Gaunt's Ghosts),Dan Abnett,Games Workshop,2015-12-8,Hardcover,416,4.8
Masters of Steel and Stone (Warhammer Chronicles),Nick Kyme,Games Workshop,2018-9-18,Kindle,960,-1.0
Iron Axe (The Books of Blood and Iron),Steven Harper,Ace,2015-1-6,Paperback,384,4.3
Grey Seer (Warhammer),C. L. Werner,Games Workshop,2009-7-28,Paperback,416,3.6
Attack on Titan: End of the World,Touji Asakura,Vertical,2016-11-22,Paperback,380,5.0
The Bloodbound,Erin Lindsey,Ace,2014-9-30,Kindle,368,3.8
Grudge Bearer (Warhammer),Gav Thorpe,Black Library Publishing,2005-7-12,Paperback,250,4.2
The Cross on Cotton Creek,DL Havlin,Taylor and Seale Publishers,2017-9-9,Hardcover,-1,-1.0
The Pool of Two Moons: Witches of Eileanen Book 2 (Witches of Eileanan),Kate Forsyth,Ace,1999-3-1,Paperback,560,4.5
The Company,K. J. Parker,Orbit,2009-9-24,Hardcover,432,3.5
The Guns Above: A Signal Airship Novel,Robyn Bennis,Tor Books,2018-4-17,Kindle,352,4.5
Domitian: Tragic Tyrant (Roman Imperial Biographies),Pat Southern,Routledge,2009-10-8,Hardcover,192,5.0
"Onslaught (Demontech, Book 1)",David Sherman,Del Rey,2002-1-29,Paperback,352,3.9
Drakon,A M Tuomala,Candlemark & Gleam,2016-12-12,Hardcover,-1,5.0
Retromancer,Robert Rankin,Gollancz,2010-9-15,Hardcover,368,4.4
Deserts of Fire: Speculative Fiction and the Modern War,Douglas Lain,Night Shade Books,2016-7-12,Paperback,372,5.0
Divided We Stand,Kaitlyn Leyva,W & B Publishers Inc.,2014-11-21,Paperback,292,4.8
Irona 700,Dave Duncan,Open Road Media Sci-Fi & Fantasy,2015-8-18,Hardcover,402,3.5
The Armored Saint (The Sacred Throne),Myke Cole,Tor.com,2018-9-18,Paperback,224,4.5
"Pacific Hawk (Ballantine's Illustrated History of World War II,  Weapons Book #14)",John Vader,Ballantine Books,1970-0-0,Paperback,160,3.8
Helfort's War Book 2: The Battle of the Hammer Worlds,Graham Sharp Paul,Del Rey,2008-8-26,Kindle,336,4.0
Prince of Sunset,Steve White,Baen,1998-2-1,Hardcover,400,3.4
Death's City (Blood on the Reik),Sandy Mitchell,Games Workshop,2005-10-25,Kindle,416,3.7
Brothers in Arms (Jack Steel),Iain Gale,HarperCollins,2010-4-15,Paperback,320,4.0
Stark's Crusade,John G. Hemry,Titan Publishing Company,2011-9-1,Kindle,320,5.0
The Yankees Had Something To Do With It,Kerry Hotaling,Christopher Matthews Publishing,2015-3-16,Hardcover,246,4.5
Rough Magicke,John William Houghton,UNLIMITED PUBLISHING LLC and Harvardwood Books,2005-4-1,Hardcover,420,4.8
The Rise of the Iron Moon,Stephen Hunt,HarperCollins Publishers,2009-9-1,Hardcover,464,3.5
Straight Silver (Gaunt's Ghosts: Warhammer),Dan Abnett,Games Workshop,2002-12-1,Hardcover,320,4.4
To Ride Hell’s Chasm,Janny Wurts,HarperVoyager,2003-8-4,Paperback,704,4.0
"Deathwing (Warhammer 40,000)",David Pringle,Games Workshop,2002-1-2,Kindle,288,4.0
The Last Christian Soldier (Love Honor And Death) (Volume 1),J. R. Harris,Movement Publishing,2018-1-31,Kindle,482,-1.0
Helfort's War Book 3: The Battle of Devastation Reef,Graham Sharp Paul,Del Rey,2009-11-24,Paperback,368,3.8
The Legacy of Shadows,Craig Gallant,Zmok Books,2016-5-3,Paperback,325,4.3
Masters and Bastards,Christopher J Penington,"Page Publishing, Inc.",2017-8-2,Hardcover,-1,4.9
The Point Man (The Max August Magikal Thrillers),Steve Englehart,Tor Books,2010-3-2,Kindle,298,3.9
Liar's Peak (Warhammer),Robin Laws,Games Workshop,2005-9-13,Kindle,416,3.2
Stars and Stripes in Peril (Stars & Stripes Trilogy (Paperback)),Harry Harrison,Del Rey,2001-10-2,Hardcover,352,3.7
The God Hunter: A Field Ops Novel,Tim Lees,Harper Voyager Impulse,2014-9-16,Hardcover,400,4.7
The Dangerous Type: In the Wake of the Templars Book One,Loren Rhoads,Night Shade Books,2015-7-7,Kindle,296,3.2
Just Lucky Enough: A Story of Fighter Pilot Brotherhood (Rather be Lucky than Good),Ross Fisher,Squadron Books,2017-4-15,Hardcover,394,4.7
The Black Jackals,Iain Gale,HarperCollins,2011-10-27,Hardcover,400,4.1
"The Throne of Jade (Temeraire, Book 2)",Naomi Novik,Harper Voyager,1998-8-6,Kindle,400,4.2
Halsey's Bluff,Larry Schwweikart,Zmok Books,2016-2-1,Paperback,233,3.9
The Riss Proposal: Book II in the Riss series,C. R. Daems,CreateSpace Independent Publishing Platform,2013-7-1,Paperback,260,4.3
The Noble Mercenary: The Fellowship of the Ancient Covenant (Volume 2),Patrick John Donahoe,Mill Creek Publishing,2016-6-21,Paperback,372,5.0
Black Hearts #3: Tainted Blood,Nathan Long,Games Workshop,2006-7-4,Paperback,256,4.5
Nighter (The Vesper Series) (Volume 1),Magdalena Kozak,Cheeky Kea Printworks,2017-11-9,Hardcover,354,5.0
The Great Martian War Trilogy,Scott Washburn,Zmok Books,2018-6-19,Hardcover,700,-1.0
Retribution,Daniel D. Longdon,Gingernut Books,2012-12-1,Paperback,336,5.0
The Aethereal Sea,Marguerite Mullaney,CreateSpace Independent Publishing Platform,2013-8-23,Kindle,354,4.7
Infinite Blue Heaven - A   King and A Queen: They Warred like Chess Players for Central Asia,Lazlo Ferran,CreateSpace Independent Publishing Platform,2010-4-15,Paperback,316,4.7
Gona,J G. Zomchick,"Xlibris, Corp.",2010-10-25,Hardcover,164,5.0
The Blinding Light: Blind Tom,Alberto DeMello,BookSurge Publishing,2006-8-28,Paperback,70,5.0
Honor of Assassins (Graves of Good and Evil) (Volume 2),A.B.B. Olson,ABB Olson,2016-2-8,Kindle,660,5.0
