_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
1146,404,2054,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fantasists on Fantasy,Robert H.  Boyer,Avon Books,1984-02-01,Paperback,10.0,3.79
1147,404,2082,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Flames: A Fantasy,Olaf Stapledon,,,Kindle Edition,,3.59
1149,404,2124,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Compleat Werewolf and Other Stories of Fantasy and Science Fiction,Anthony Boucher,Carroll & Graf Publishers,1990-01-01,Mass Market Paperback,256.0,3.87
1150,404,2130,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Necromancer Candle: And Two Additional Tales of Contemporary Fantasy,Randy McCharles,EDGE Science Fiction and Fantasy Publishing,2015-06-15,Paperback,224.0,4.29
1152,404,2164,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Treasury of Modern Fantasy,Terry Carr,Avon,1981-03-01,Hardcover,588.0,4.17
1153,404,2173,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of Phoenix Jones: And the Less Amazing Adventures of Some Other Real-Life Superheroes,Jon Ronson,Penguin Group US,2011-11-01,Kindle Edition,68.0,3.68
1155,404,2191,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,2010-06-08,Paperback,541.0,3.53
1156,404,2195,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Discoveries In Fantasy,Lin Carter,,,,243.0,3.81
1157,404,2197,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Every Woman's Fantasy,Vicki Lewis Thompson,Harlequin Books,2004-07-01,Paperback,267.0,3.48
1158,404,2199,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dragon of Fortune (Geronimo Stilton and the Kingdom of Fantasy: Special Edition #2),Geronimo Stilton,Scholastic Paperbacks,2017-09-12,Kindle Edition,592.0,4.6
1159,404,2200,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Supernatural Bounty Hunter Files: Special Edition Fantasy Bundle, Books 1 thru 5",Craig Halloran,Two-Ten Book Press,2015-12-01,Kindle Edition,626.0,4.11
1160,404,2202,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 9,David G. Hartwell,Tor Books,2009-08-14,Paperback,480.0,3.72
1161,404,2229,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2013",Rich Horton,Prime Books,2013-07-02,Paperback,573.0,3.73
1162,404,2232,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Cycle of Arawn: The Complete Epic Fantasy Trilogy,Edward W. Robertson,,,Nook,,3.93
1163,404,2234,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Geek Theater: 15 Plays by Science Fiction and Fantasy Writers,Jen Gunnels,Underwords Press,2014-11-04,Paperback,470.0,3.67
1164,404,2240,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,THE CASPAK TRILOGY : The Fantasy Novel -,Edgar Rice Burroughs,Unsecretbooks,2013-02-01,ebook,1078.0,3.89
1165,404,2273,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Create Amazing Fantasy Characters (Drawing Fantasy Art),Steve Beaumont,Arcturus Publishing Limited,2012-05-15,Paperback,128.0,3.58
1166,404,2278,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Her Christmas Fantasy,Penny Jordan,Harlequin,1996-12-01,,,3.15
1167,404,2279,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Penguin Book Of Modern Fantasy By Women,A. Susan Williams,Penguin,1997-01-01,,560.0,3.96
1170,404,2283,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Every Girl's Secret Fantasy,Robyn Grady,Mills & Boon,2010-09-03,Mass Market Paperback,186.0,3.02
1172,404,2303,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Cinderella Fantasy,Sara Jane Stone,CreateSpace Independent Publishing Platform,2017-09-14,Paperback,204.0,3.99
1173,404,2304,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Amazing Fantasy: Omnibus,Stan Lee,Marvel,2007-09-05,Hardcover,416.0,3.97
1174,404,2305,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Superheroes: Fashion and Fantasy,Andrew Bolton,Metropolitan Museum of Art,2008-06-02,Hardcover,160.0,3.45
1176,404,2319,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Tell Me a Fantasy,Tamara Lush,Tamara Lush,2017-01-17,ebook,,4.5
1177,404,2347,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Japan Final Fantasy,Yoshitaka Amano,,,,112.0,4.59
1178,404,2349,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fire and Fantasy,C.K. Dawn,Carter & Bradley Publishing,2017-09-12,Kindle Edition,3664.0,4.24
1179,404,2375,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2014",Rich Horton,Prime Books,2014-06-10,Paperback,575.0,3.65
1180,404,2380,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Caged View: A Collection of Urban Fantasy Short Stories,Kenya Wright,Dragonfairy Press,2012-03-11,Kindle Edition,108.0,3.97
1182,404,2391,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Spells and Spirits: An Urban Fantasy Collection,Charles de Lint,Cornucopia Press,2015-11-04,Kindle Edition,,4.08
1183,404,2416,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Burning Wheel Fantasy Roleplaying System Gold Edition,Luke Crane,,,Hardcover,600.0,4.26
1184,404,2427,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fire Opal (A  dark fantasy novel),Connie Flynn,CKF Enterprises,2012-09-23,Kindle Edition,416.0,3.46
1186,404,2453,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Wings of Sorrow (A horror fantasy novel),Iain Rob Wright,SalGad Publishing Group,2015-10-18,Kindle Edition,174.0,4.0
1187,404,2458,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Faces of Fantasy: Intimate Photos of Over 100 Top Fantasy Authors,Patti Perret,Tor Books,1996-09-01,Paperback,235.0,4.08
1188,404,2462,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Raptor: Urban Fantasy Noir,B.A. Bostick,Enchanted Indie Press,2017-06-26,Kindle Edition,525.0,4.43
1189,404,2464,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 7,David G. Hartwell,Tachyon Publications,2007-06-01,Paperback,372.0,4.33
1190,404,2465,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,His Christmas Fantasy,Jennifer LaBrecque,Mills & Boon,2009-12-01,ebook,,3.0
1191,404,2471,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Finding Her Fantasy,Trista Ann Michaels,Liquid Silver Books,2014-08-03,Kindle Edition,122.0,3.91
1193,404,2504,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dragon's Kin: Fantasy,Anne McCaffrey,Corgi,2004-11-01,Paperback,,3.9
1194,404,2507,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Princess and Curdie: A Children's Classic Fantasy Novel,George MacDonald,CreateSpace Independent Publishing Platform,2015-05-29,Paperback,110.0,4.06
1195,404,2510,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Flight to Lucifer: A Gnostic Fantasy,Harold Bloom,Farrar Straus & Giroux (NY),1979-04-01,Hardcover,250.0,2.85
1196,404,2539,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Le Roi sur le Seuil (Fantasy),David Gemmell,,,Kindle Edition,483.0,4.12
1197,404,2571,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2012",Rich Horton,Prime Books,2012-07-04,Paperback,544.0,3.69
1198,404,2573,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Wizards Of Odd: Comic Tales Of Fantasy,Peter Haining,,,,,3.72
1199,404,2581,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2009",Rich Horton,Prime Books,2009-12-23,Paperback,541.0,3.77
1201,404,2599,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Outwitting History: The Amazing Adventures of a Man Who Rescued a Million Yiddish Books,Aaron Lansky,Algonquin Books,2005-09-02,Paperback,328.0,4.21
1203,404,2606,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Solaris Book of New Fantasy,George Mann,Solaris,2007-11-27,Mass Market Paperback,503.0,3.44
1204,404,2607,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Book of Enchantments (Point Fantasy),Patricia C. Wrede,Scholastic Inc.,1988-01-01,Mass Market Paperback,234.0,3.98
1205,404,2611,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best American Science Fiction and Fantasy 2017,John Joseph Adams,Mariner Books,2017-10-03,Paperback,354.0,3.75
1206,404,2618,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Her Forbidden Fantasy,Michelle Dare,,,Kindle Edition,12.0,3.75
1207,404,2653,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 8,David G. Hartwell,Tachyon Publications,2008-06-01,Paperback,375.0,3.73
1208,404,2659,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Titan: The Fighting Fantasy World,Steve   Jackson,Puffin Books,1986-10-30,Paperback,,3.95
1209,404,2682,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Bastard's Blade: A Medieval Fantasy Romance,Luca Thrace,Createspace Independent Publishing Platform,2015-12-15,Kindle Edition,322.0,4.2
1210,404,2692,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: Alchemy with Words,Darin Park,Dragon Moon Press,2002-09-01,Paperback,361.0,3.83
1211,404,2695,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 5,David G. Hartwell,Harper Voyager,2005-06-28,Paperback,512.0,3.66
1212,404,2696,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"My Secretary, Her Fantasy",Eve Langlais,Cobblestone Press,2010-11-12,ebook,,3.47
1213,404,2697,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 6,David G. Hartwell,Tachyon Publications,2006-09-15,Paperback,355.0,3.68
1215,404,2720,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
1216,404,2721,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Behind Green Glass: A Fantasy Novel,Amanda Von Hoffmann,Soto Pub.,2010-05-01,Hardcover,184.0,3.84
1217,404,2726,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Devil's Dictionary, Fiction, Classics, Fantasy, Horror",Ambrose Bierce,Aegypan,2006-09-01,Paperback,228.0,4.12
1218,404,2730,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Midwinter Fantasy,Leanna Renee Hieber,"Dorchester Publishing Company, Inc.",2010-11-23,ebook,336.0,3.61
1219,404,2734,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,2011-06-01,Kindle Edition,544.0,3.58
1220,404,2756,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Strategies of Fantasy,Brian Attebery,Indiana University Press,1992-03-01,Hardcover,180.0,4.07
1221,404,2761,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Azad: a Flight of Desi Fantasy,Sanjiv Behera,Rickshaw Books,2011-12-08,Paperback,96.0,4.0
1222,404,2801,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Fantasy Magazine, October 2014: Women Destroy Fantasy! Special Issue",Cat Rambo,John Joseph Adams,2014-09-30,Kindle Edition,318.0,4.08
1223,404,2810,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Enchanted Castle by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2006-06-01,Paperback,168.0,3.84
1224,404,2834,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,2004-11-18,Hardcover,243.0,3.94
1225,404,2835,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Heroes & Shifters Urban Fantasy,Viola Rivard,,,Kindle Edition,,3.61
1226,404,2839,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Changeling Sea (Firebird Fantasy),Patricia A. McKillip,Firebird,2003-04-14,Kindle Edition,142.0,4.06
1227,404,2842,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Phantastes: George MacDonald's Classic Fantasy Novel,George MacDonald,Stone Table Books,2016-11-08,Paperback,,3.95
1228,404,2850,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Mad Gods & Englishmen: A Fantasy,Ian Armer,Roundfire Books,2013-01-16,Paperback,127.0,3.78
1229,404,2859,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon,Dark Horse,2004-05-18,Paperback,159.0,3.46
1231,404,2873,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Australian Fantasy and Horror 2011,Liz Grzyb,Ticonderoga Publications,2012-08-01,Paperback,506.0,4.8
1233,404,2922,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Witches and Warriors: 5 Fantasy Novels,Annie Bellet,Cornucopia Press,2017-04-09,Kindle Edition,1291.0,3.96
1234,404,2957,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Chinese Language: Fact and Fantasy,John DeFrancis,University of Hawaii Press,1986-03-01,Paperback,331.0,3.76
1235,404,2958,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Finnish Fantasy (Dedalus Literary Fantasy Anthologies),Johanna Sinisalo,Dedalus,2006-08-01,Paperback,337.0,3.9
1236,404,2965,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Art of Final Fantasy IX,Dan Birlew,BradyGames,2000-12-08,Paperback,160.0,4.38
1238,404,2986,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Best American Fantasy,Ann VanderMeer,Wildside Press,2007-06-14,Paperback,459.0,3.42
1239,404,2989,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Magic, Myth & Majesty (7 Fantasy Novels)",David Dalglish,Steel Magnolia Press,2013-12-20,Kindle Edition,,3.6
1240,404,2991,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Waylander (Fantasy),David Gemmell,,,Kindle Edition,451.0,4.26
1241,417,477,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Football for Smart People: A Guide to Winning at Daily Fantasy Sports,Jonathan Bales,,,Kindle Edition,178.0,3.39
1242,417,550,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2012",Gordon Van Gelder,"Spilogale, Inc.",2012-01-01,Paperback,258.0,3.54
1244,417,624,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Stories about Stories: Fantasy and the Remaking of Myth,Brian Attebery,"Oxford University Press, USA",2014-01-01,Paperback,240.0,4.24
1246,417,892,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy and Mimesis: Responses to Reality in Western Literature,Kathryn Hume,Methuen Publishing,1984-01-01,Paperback,213.0,3.82
1247,417,916,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Art Masters:  The Best Fantasy and Science Fiction Artists Show How They Work,Dick Jude,Watson-Guptill Publications,1999-10-01,Paperback,144.0,3.93
1248,417,966,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2014",Gordon Van Gelder,Spilogale,2014-01-01,Paperback,260.0,3.44
1249,417,1073,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2015",Gordon Van Gelder,"Spilogale, Inc.",2014-12-25,Kindle Edition,,3.92
1252,417,2042,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Girls: Gender in the New Universe of Science Fiction and Fantasy Television,Elyce Rae Helford,Rowman & Littlefield Publishers,2000-05-30,Paperback,250.0,3.79
1254,417,2608,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Art Now: The Very Best in Contemporary Fantasy Art  Illustration,Martin McKenna,Harper Design,2007-10-23,Hardcover,192.0,4.07
1255,417,2720,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
1256,417,2733,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy Freaks and Gaming Geeks: An Epic Quest for Reality Among Role Players, Online Gamers, and Other Dwellers of Imaginary Realms",Ethan Gilsdorf,Lyons Press,2009-09-01,Hardcover,336.0,3.29
1257,417,2801,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy Magazine, October 2014: Women Destroy Fantasy! Special Issue",Cat Rambo,John Joseph Adams,2014-09-30,Kindle Edition,318.0,4.08
1457,1298,2039,The Cartel 5: La Bella Mafia,,Urban Books,2016-12-27,Hardcover,304.0,4.6,"The Life and Adventures of Don Quixote de la Mancha, Volume I",Miguel de Cervantes Saavedra,BiblioLife,2008-08-20,Hardcover,412.0,3.89
1705,1321,14,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Feathered Serpent, Part 2",Chris Heimerdinger,,,,,4.15
1707,1321,20,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Magic Flyswatter: A Superhero Tale of Africa, Retold from the Mwindo Epic",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,35.0,3.28
1713,1321,55,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Ship Captain's Tale: A Counting Adventure,V.A. Boeholt,Little Five Star,2015-05-19,Paperback,40.0,5.0
1715,1321,74,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,A Walk in Wolf Wood: A Tale of Fantasy and Magic,Mary  Stewart,William Morrow & Company,1984-04-01,Hardcover,148.0,3.78
1724,1321,120,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Wolf Hunters (a Tale of Adventure in the Wilderness),James Oliver Curwood,IndyPublish.com,,Hardcover,,4.04
1746,1321,239,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,Triplanetary: A Tale of Cosmic Adventure,"E.E. ""Doc"" Smith",,,Kindle Edition,,3.65
1882,1321,1069,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Songs of Power: A Northern Tale of Magic, Retold from the Kalevala",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,50.0,3.67
