Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
Erotic Fantasy Art,Duddlebug,Harper Design,2008-05-06,Hardcover,192.0,4.04
Writing Fantasy Heroes,Jason M. Walts,Rogue Blades Entertainment,2013-02-23,Kindle Edition,216.0,3.9
Legend of Zagor,Ian Livingstone,Wizard,2004-09-02,Paperback,,3.79
Box of Runes (An Epic Fantasy Collection),J. Thorn,,,Kindle Edition,,2.81
The Fantasy Fallacy: Exposing the Deeper Meaning Behind Sexual Thoughts,Shannon Ethridge,Thomas Nelson,2012-10-15,Paperback,256.0,4.03
The Compleat Werewolf and Other Stories of Fantasy and Science Fiction,Anthony Boucher,Carroll & Graf Publishers,1990-01-01,Mass Market Paperback,256.0,3.87
H. P. Lovecraft's Tales from the Dream Cycle - A Collection of Short Stories (Fantasy and Horror Classics),H.P. Lovecraft,Fantasy and Horror Classics,2012-11-30,Paperback,802.0,4.27
Les Épées de la Nuit et du Jour (FANTASY),David Gemmell,Milady,2013-08-23,Kindle Edition,600.0,4.29
Submission Dance,Lori King,Lori King Books,2014-07-28,ebook,94.0,4.35
Der Sandmann: Fantasy-Geschichte und ein Gothic Klassiker aus dem Zyklus Nachtstücke,E.T.A. Hoffmann,Musaicum Books,2017-08-17,Kindle Edition,,3.71
The Dream Quest Of Unknown Kadath,H.P. Lovecraft,Ballantine Books,1971-07-01,,242.0,4.06
The Necromancer Candle: And Two Additional Tales of Contemporary Fantasy,Randy McCharles,EDGE Science Fiction and Fantasy Publishing,2015-06-15,Paperback,224.0,4.29
Serpent's Kiss: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-30,Kindle Edition,117.0,4.11
Fantasies of a Housewife,Sophia  Jones,Smashwords,2013-07-31,ebook,120.0,4.32
The Jolly Regina,Kara LaReau,Amulet Books,2017-01-10,Kindle Edition,176.0,3.85
The El Dorado Adventure,Lloyd Alexander,Puffin Books,2000-12-18,Paperback,164.0,3.77
Explorers of the Nile: The Triumph and Tragedy of a Great Victorian Adventure,Tim Jeal,Yale University Press,2011-11-01,Hardcover,528.0,3.74
"Pokémon Adventures: Diamond and Pearl/Platinum, Vol. 5",Hidenori Kusaka,VIZ Media - Children's,2012-06-05,Paperback,208.0,4.4
The Adventures of Abdi,Madonna,Callaway Editions,2004-11-04,Hardcover,40.0,3.7
And Then There Were Nuns: Adventures in a Cloistered Life,Jane Christmas,Greystone Books,2013-08-09,Paperback,304.0,3.53
Adventures with the Baumgartners,Selena Kitt,Excessica Publishing,2017-05-23,Paperback,150.0,4.39
Deadly Currents,Beth Groundwater,Midnight Ink,2011-03-08,Paperback,300.0,3.41
Stud: Adventures in Breeding,Kevin Conley,Bloomsbury USA,2002-03-26,Hardcover,288.0,4.04
The Philadelphia Adventure,Lloyd Alexander,Puffin Books,2002-07-08,Paperback,150.0,3.88
The Auctioneer: Adventures in the Art Trade,Simon De Pury,St. Martin's Press,2016-05-03,Hardcover,240.0,2.78
The Invention of Nature: The Adventures of Alexander von Humboldt,Andrea Wulf,John Murray,2016-03-24,Paperback,496.0,4.3
The Prisoner of Zenda,Anthony Hope,Fabbri Publishing Ltd,1990-01-01,Hardcover,190.0,3.86
The Dog Hunters,David   Bell,CreateSpace Independent Publishing Platform,2014-07-11,Paperback,380.0,4.63
"Dead End Date (Adventures of a Lightworker, #1)",Caroline A. Shearer,Absolute Love,2009-12-09,Paperback,246.0,4.03
Diving Adventure,Willard Price,,,,,3.88
Whale Adventure,Willard Price,,,,,3.83
The Actual & Truthful Adventures of Becky Thatcher,Jessica  Lawson,Simon&Schuster Books for Young Readers,2014-07-01,Hardcover,215.0,3.75
Mr. Fantasy,Zoe Nichols,Cobblestone Press,2009-01-23,ebook,20.0,3.0
Toby's Tails,Susan  Keefe,Susan Keefe,2015-06-11,Kindle Edition,164.0,4.72
Spellbreaker,Jonathan Green,Puffin Books,1993-06-24,Paperback,256.0,3.28
Writing Fantasy & Science Fiction: How to Create Out-Of-This-World Novels and Short Stories,Orson Scott Card,Writer's Digest Books,2013-09-30,Paperback,406.0,3.97
Interlude,Desiree Holt,,,Kindle Edition,,3.38
My Guardian Idiot ~ fantasy tales for your funny bone,Barbra Annino,Dane House,2012-09-06,Kindle Edition,46.0,3.38
Monster Compendium: Monsters of Faerun,James Wyatt,Wizards of the Coast,2001-02-01,Paperback,96.0,3.61
Classic Tales of Science Fiction  Fantasy,Jules Verne,Canterbury Classics,2016-10-01,Leather Bound,1024.0,3.7
Realms of Fantasy,Malcolm Edwards,Doubleday Books,1983-11-28,Hardcover,120.0,3.83
Des dunklen Ritters Heldenlied : Fantasy-Roman,David Gemmell,Lübbe,1996-12-01,Paperback,,4.13
"The Story of the Treasure Seekers by Edith Nesbit, Fiction, Family, Siblings, Fantasy & Magic",E. Nesbit,Aegypan,2006-08-01,Hardcover,132.0,3.93
Ghost Stories of an Antiquary - A Collection of Ghostly Tales (Fantasy and Horror Classics),M.R. James,Fantasy and Horror Classics,2013-05-13,Paperback,190.0,4.1
A Treasury of Modern Fantasy,Terry Carr,Avon,1981-03-01,Hardcover,588.0,4.17
Deathmoor,Robin A.H. Waterfield,Puffin Books,2004-03-03,Paperback,208.0,3.27
Forbidden (Fantasy Romance) (A Zafarian Novel #1),Katrina Snow,,,Kindle Edition,,4.25
The Theory of Attraction,Delphine Dryden,Carina Press,2012-07-09,ebook,136.0,3.63
"Fantasy: The Best of the Year, 2007 Edition",Rich Horton,Wildside Press,2007-05-01,Paperback,358.0,3.59
Sacrifice: A Reverse Harem Dragon Fantasy,Ava Sinclair,,,Kindle Edition,135.0,3.73
Morgan Rice: Epic Fantasy Bundle [Rise of Dragons / A Quest of Heroes],Morgan Rice,Morgan Rice,2016-03-23,Kindle Edition,505.0,3.88
Counselling for Toads: A Psychological Adventure,Robert De Board,Routledge,1998-01-20,Paperback,160.0,4.27
Adventures of a Vegan Vamp,Cate Lawley,,,Kindle Edition,214.0,4.25
The Amazing Adventures of Phoenix Jones: And the Less Amazing Adventures of Some Other Real-Life Superheroes,Jon Ronson,Penguin Group US,2011-11-01,Kindle Edition,68.0,3.68
Knight's Cross,Christine Kling,Thomas & Mercer,2015-12-08,Paperback,501.0,4.18
Torches of Joy: International Adventures,John Dekker,Y W A M Pub,2010-10-31,Paperback,198.0,3.93
Elsie: Adventures of an Arizona Schoolteacher 1913-1916,Barbara Anne Waite,PALOMAR MOUNTAIN BOOKWORKS,2011-11-06,Paperback,218.0,3.61
"Five Little Peppers and How They Grew by Margaret Sidney, Fiction, Family, Action & Adventure",Margaret Sidney,Aegypan,2008-05-01,Hardcover,188.0,4.03
Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,W. W. Norton Company,2003-05-17,Paperback,512.0,3.8
Live And Let Die,Ian Fleming,Chivers Audio Books,1990-05-31,Audio,,3.63
Sherlock Holmes in the Nautilus Adventure,Joseph W. Svec III,MX Publishing,2016-03-09,Paperback,192.0,3.5
Iceberg,Clive Cussler,Best Bet Digital Publishing LLC,2014-12-03,Kindle Edition,249.0,3.84
Alice's Adventures in Steamland: The Clockwork Goddess,Wol-vriey,Bizarro Press,2012-06-30,Paperback,182.0,3.31
Artemis,Julian Stockwin,Scribner,2010-06-15,Paperback,336.0,4.03
The Adventures of Claire Never-Ending,Catherine Brunelle,Catherine Brunelle,2013-10-31,Paperback,240.0,4.24
Wonderful Adventures of Mrs. Seacole in Many Lands,Mary Seacole,"Oxford University Press, USA",1990-11-01,Paperback,256.0,3.42
Mickey & Me,Dan Gutman,HarperCollins,2004-02-17,Paperback,160.0,4.05
Harry Truman's Excellent Adventure: The True Story of a Great American Road Trip,Matthew Algeo,Chicago Review Press,2009-05-01,Hardcover,262.0,3.85
Cannibal Adventure,Willard Price,Cape,1983-10-01,,246.0,3.89
The Adventures of Danny Meadow Mouse,Thornton W. Burgess,Dover Publications,1993-03-24,Paperback,96.0,4.12
GURPS Fantasy Bestiary: Fantastic Creatures for Fantasy Roleplaying,Steffan O'Sullivan,Steve Jackson Games,1999-02-02,Paperback,128.0,3.48
"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,2010-06-08,Paperback,541.0,3.53
Masks of Mayhem,Robin A.H. Waterfield,Puffin,1986-10-01,Paperback,208.0,3.12
Deep Inside: Extreme Erotic Fantasies,Polly Frost,Tor Books,2007-05-29,Paperback,272.0,3.24
Highlander,Cathleen Ross,,,Kindle Edition,26.0,3.63
Discoveries In Fantasy,Lin Carter,,,,243.0,3.81
Aloha Fantasy,Devon Vaughn Archer,Harlequin Kimani,2012-04-17,Paperback,224.0,3.88
Every Woman's Fantasy,Vicki Lewis Thompson,Harlequin Books,2004-07-01,Paperback,267.0,3.48
The Dragon of Fortune (Geronimo Stilton and the Kingdom of Fantasy: Special Edition #2),Geronimo Stilton,Scholastic Paperbacks,2017-09-12,Kindle Edition,592.0,4.6
"The Supernatural Bounty Hunter Files: Special Edition Fantasy Bundle, Books 1 thru 5",Craig Halloran,Two-Ten Book Press,2015-12-01,Kindle Edition,626.0,4.11
Year's Best Fantasy 9,David G. Hartwell,Tor Books,2009-08-14,Paperback,480.0,3.72
Legends II: New Short Novels by the Masters of Modern Fantasy,Robert Silverberg,Del Rey Books,2014-05-10,ebook,,3.92
Too Hot To Handle (Forbidden Fantasies #16),Nancy Warren,Harlequin,2010-03-01,ebook,161.0,3.38
Pain Fantasy,Jason Bredle,Red Morning Press,2007-08-13,Hardcover,84.0,4.5
"Underdark (Dungeons & Dragons d20 Fantasy Roleplaying, Forgotten Realms Accessory)",Bruce R. Cordell,Wizards of the Coast,2003-10-01,Hardcover,192.0,3.91
Dreams and Visions: Fourteen Flights of Fantasy,M. Jerry Weiss,Starscape,2006-03-21,Hardcover,256.0,3.27
Wizards: Isaac Asimov's Magical Worlds of Fantasy 1,Isaac Asimov,Roc,1983-10-04,Mass Market Paperback,303.0,3.79
NIrV Adventure Bible for Early Readers,Anonymous,Zonderkidz,2008-06-29,Hardcover,1536.0,4.5
"Pirates!: The True and Remarkable Adventures of Minerva Sharpe and Nancy Kington, Female Pirates",Celia Rees,Perfection Learning,2005-09-01,Hardcover,379.0,3.82
The Secret of Scent: Adventures in Perfume and the Science of Smell,Luca Turin,Ecco,2006-11-07,Hardcover,224.0,3.79
The New Adventures of Curious George,Margret Rey,HMH Books for Young Readers,2006-08-04,Hardcover,208.0,4.28
"A Narrative of a Revolutionary Soldier: Some Adventures, Dangers, and Sufferings of Joseph Plumb Martin",Joseph Plumb Martin,Signet Classics,2001-09-01,Paperback,253.0,3.97
"Happy Mum, Happy Baby: My Adventures in Motherhood",Giovanna Fletcher,CORONET,2017-02-23,Hardcover,320.0,4.36
Adventures of a Bystander,Peter F. Drucker,Wiley,1998-02-18,Hardcover,352.0,4.33
On a Barbarian World,Anna Hackett,,,Kindle Edition,187.0,4.05
The Adventures of Sir Lancelot the Great,Gerald Morris,HMH Books for Young Readers,2008-05-05,Hardcover,96.0,3.83
Safari Adventure,Willard Price,Red Fox,1993-05-20,Paperback,192.0,3.92
The Adventure of the Reigate Squire,Arthur Conan Doyle,,,Kindle Edition,,3.74
Startup: A Silicon Valley Adventure,Jerry Kaplan,Penguin Books,1996-10-01,Paperback,336.0,4.07
Myth-ing Persons / Little Myth Marker,Robert Lynn Asprin,Ace,2002-06-25,Paperback,336.0,4.12
Malgudi Schooldays: The Adventures Of Swami And His Friends,R.K. Narayan,Puffin India,2002-01-01,,263.0,4.14
Notes from the Underwire: Adventures from My Awkward and Lovely Life,Quinn Cummings,Hachette Books,2009-07-07,Paperback,272.0,3.61
Flat Stanley: His Original Adventure!,Jeff Brown,HarperCollins,2010-09-28,ebook,96.0,3.83
The Land I Lost: Adventures of a Boy in Vietnam,Huynh Quang Nhuong,HarperCollins,1986-11-04,Paperback,144.0,3.71
The Adventures of Buster Bear,Thornton W. Burgess,Dover Publications,1993-03-24,Paperback,96.0,4.07
"Jack of Fables, Vol. 7: The New Adventures of Jack and Jack",Bill Willingham,Vertigo,2010-06-29,Paperback,128.0,3.4
The Abominable Snowman,R.A. Montgomery,Chooseco,2006-05-01,Paperback,116.0,3.55
"The Year's Best Science Fiction & Fantasy, 2013",Rich Horton,Prime Books,2013-07-02,Paperback,573.0,3.73
Fantasy,Malte Persson,,,Paperback,28.0,2.93
The Cycle of Arawn: The Complete Epic Fantasy Trilogy,Edward W. Robertson,,,Nook,,3.93
Her Demon Prince,Cathleen Ross,Cathleen Ross,2013-07-27,Kindle Edition,230.0,3.86
Geek Theater: 15 Plays by Science Fiction and Fantasy Writers,Jen Gunnels,Underwords Press,2014-11-04,Paperback,470.0,3.67
Fantasy: The 100 Best Books,James Cawthorn,Carroll & Graf,1991-08-01,Paperback,216.0,3.92
Asimov Fantasies: Devils,Isaac Asimov,Roc,1987-06-02,Paperback,351.0,3.8
La Quête des héros perdus (FANTASY),David Gemmell,Milady,2011-06-29,Kindle Edition,419.0,4.06
Myths & Magic: The Complete Fantasy Reference.,Terry Brooks,Titan Books Ltd,1999-04-08,Paperback,288.0,4.09
Flaming Fantasies,Elizabeth Lapthorne,Ellora's Cave,2006-08-09,ebook,127.0,3.73
THE CASPAK TRILOGY : The Fantasy Novel -,Edgar Rice Burroughs,Unsecretbooks,2013-02-01,ebook,1078.0,3.89
Tote Dinge: Roman,Stephen Blackmoore,Bastei Lübbe (Bastei Entertainment),2016-01-14,Kindle Edition,305.0,3.79
Submit to Me,Anya Summers,Blushing Books Publications,2016-10-14,Kindle Edition,146.0,4.38
Spider-Man!,Stan Lee,Marvel Comics,1962-08-10,Comic Book,25.0,4.12
The Ghost Stories of Edith Wharton (Fantasy and Horror Classics),Edith Wharton,Fantasy and Horror Classics,2011-04-28,Paperback,184.0,3.89
"Vérité Première: Vérité, T1 (Fantasy)",Dawn Cook,Milady,2011-01-12,Kindle Edition,541.0,3.73
Fantasy Wargaming,Bruce Galloway,Stein & Day Pub,1982-07-01,Hardcover,208.0,3.26
Subversion: Science Fiction & Fantasy Tales of Challenging the Norm,Bart R. Leib,Crossed Genres Publications,2011-12-05,Paperback,172.0,4.14
The Greeks: A Great Adventure,Isaac Asimov,Houghton Mifflin,1965-12-01,Hardcover,320.0,4.19
Days of High Adventure,Elliott Kay,,,Kindle Edition,112.0,3.72
Glen & Tyler's Honeymoon Adventure,J.B. Sanders,Lulu.com,2011-07-18,Hardcover,324.0,3.76
The Ultimate Tree House Project,Gary M. Nelson,CreateSpace,2013-03-30,Paperback,220.0,3.89
Girl Fights Back,Jacques  Antoine,Amaterasu Press,2014-01-09,Paperback,236.0,3.88
Adventures in Prayer,Catherine Marshall,Chosen Books,2002-10-01,Paperback,96.0,4.15
Adventure Capital,Blaise Corvin,,,Kindle Edition,408.0,4.26
The Circus of Adventure and the River of Adventure: Two Great Adventures,Enid Blyton,Pan Macmillan,2002-06-01,Paperback,352.0,4.24
At Star's End,Anna Hackett,Carina Press,2014-03-31,ebook,137.0,3.95
Fallen Hunter,Wayne Stinnett,,,Kindle Edition,321.0,4.34
Arthur's Computer Disaster: An Arthur Adventure,Marc Brown,"Little, Brown Books for Young Readers",1999-09-01,Paperback,32.0,3.96
Volcano Adventure,Willard Price,Red Fox,1993-01-21,Paperback,208.0,3.64
Lewis Carroll's Alice's Adventures in Wonderland,Harold Bloom,Chelsea House Publications,2006-07-01,Hardcover,247.0,4.25
Living on the Devil's Doorstep: International Adventures,Floyd McClung,YWAM Publishing,1996-09-01,Paperback,196.0,4.14
The Whole Fromage: Adventures in the Delectable World of French Cheese,Kathe Lison,Broadway Books,2013-06-25,Paperback,274.0,3.58
"The Mark of the Golden Dragon: Being an Account of the Further Adventures of Jacky Faber, Jewel of the East, Vexation of the West, and Pearl of the South China Sea",L.A. Meyer,HMH Books for Young Readers,2011-10-04,Hardcover,378.0,4.09
In the Reign of Terror: The Adventures of a Westminster Boy,G.A. Henty,Quiet Vision Pub,2004-10-31,Paperback,148.0,4.12
Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,Robert Kurson,Random House,2004-06-29,Hardcover,375.0,4.27
The Adventures of Hergé,José-Louis Bocquet,Drawn and Quarterly,2011-12-06,Hardcover,64.0,3.19
"Forbidden Fantasy (Harlequin Temptation, No 367)",Tiffany White,harlequin,1991-09-01,Paperback,0.0,3.31
Final Fantasy XIII -Episode i-,Jun Eishima,Square Enix,2010-12-16,Paperback,,3.44
Penric's Demon: A Fantasy Novella in the World of the Five Gods,Lois McMaster Bujold,Blackstone Audiobooks,2016-01-04,Audio CD,,4.2
Taboo: Forbidden Fantasies for Couples,Violet Blue,Cleis Press,2004-03-08,Paperback,272.0,3.44
HEROES Urban Fantasy and Super Powers Bundle #2,Autumn Kalquist,,,Kindle Edition,,3.8
Heated Fantasies,Elizabeth Lapthorne,Ellora's Cave,2006-06-02,ebook,137.0,3.62
Create Amazing Fantasy Characters (Drawing Fantasy Art),Steve Beaumont,Arcturus Publishing Limited,2012-05-15,Paperback,128.0,3.58
A Romanov Fantasy: Life at the Court of Anna Anderson,Frances Welch,W. W. Norton Company,2007-09-17,Hardcover,368.0,3.07
Paranormal Fantasies: A Promotional Collection of 14 Erotic Supernatural Stories,Annabel Bastione,"Smashwords, Inc",2012-05-28,Kindle Edition,255.0,3.11
Nights of Fantasy (Bare Sophistication),Sherelle Green,Harlequin Kimani Romance,2017-04-01,Kindle Edition,224.0,4.21
Her Christmas Fantasy,Penny Jordan,Harlequin,1996-12-01,,,3.15
The Penguin Book Of Modern Fantasy By Women,A. Susan Williams,Penguin,1997-01-01,,560.0,3.96
The Crystal Crusade: A Sci-Fantasy Adventure,Mars Dorian,Mars Dorian Media,2017-05-12,Kindle Edition,361.0,4.01
The Wildside Book of Fantasy: 20 Great Tales of Fantasy,Achmed Abdullah,Wildside Press,2012-10-01,Kindle Edition,354.0,3.7
Snowman: Fables and Fantasies,Janet Frame,George Braziller,1993-03-01,Paperback,182.0,4.14
Every Girl's Secret Fantasy,Robyn Grady,Mills & Boon,2010-09-03,Mass Market Paperback,186.0,3.02
A Stranger's Touch,Tori Carrington,Harlequin,2002-05-01,Mass Market Paperback,250.0,3.82
Adventures with the Master,Gary Edward Gedall,From Words to Worlds,2013-11-14,Paperback,374.0,4.27
Edgar Allan Poe Collection (Adventure Classics),Edgar Allan Poe,HarperFestival (NY),2005-08-01,Paperback,,4.52
"Kon-Tiki (The Adventure Library, No 11)",Thor Heyerdahl,Adventure Library,1997-12-01,Hardcover,304.0,4.1
"Dogtripping: 25 Rescues, 11 Volunteers, And 3 RVs On Our Canine Cross-Country Adventure",David Rosenfelt,St. Martin's Press,2013-07-23,Hardcover,278.0,4.0
Surviving Henry: Adventures in Loving a Canine Catastrophe,Erin Taylor Young,Fleming H. Revell Company,2014-08-05,Paperback,218.0,4.03
"The Beta Mum, Adventures in Alpha-Land",Isabella Davidson,Silverwood,2017-06-20,ebook,232.0,3.68
A Girl Named Blue: The Adventure Begins,Cecilia Randell,,,Kindle Edition,228.0,4.17
The Zoo: An Allegorical Adventure,Stephen   Black,Stephen Black,2015-03-05,Kindle Edition,,2.99
The Adventure of the Peerless Peer,Philip José Farmer,Dell,1976-09-01,Mass Market Paperback,127.0,3.49
Surfing the Himalayas: A Spiritual Adventure,Frederick Lenz,St. Martin's Griffin,1996-12-15,Paperback,240.0,3.57
The Valley of Adventure & The Sea of Adventure: Two Great Adventures,Enid Blyton,Macmillan UK,2002-06-01,Paperback,400.0,4.23
The Eye of the Elephant: An Epic Adventure in the African Wilderness,Delia Owens,Mariner Books,1993-10-29,Paperback,320.0,4.18
Rimrider,L.A. Kelley,L. A. Kelley,2016-07-30,Kindle Edition,320.0,4.11
The Mediterranean Caper,Clive Cussler,Best Bet Digital Publishing LLC,2014-11-19,Kindle Edition,248.0,3.76
"Pokémon Adventures: Diamond and Pearl/Platinum, Vol. 4",Hidenori Kusaka,VIZ Media - Children's,2012-02-07,Paperback,216.0,4.37
Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,Rick Steves,2006-03-31,Paperback,964.0,3.95
All the Queen's Men,Meg Silver,,,Kindle Edition,72.0,4.15
The Cinderella Fantasy,Sara Jane Stone,CreateSpace Independent Publishing Platform,2017-09-14,Paperback,204.0,3.99
Amazing Fantasy: Omnibus,Stan Lee,Marvel,2007-09-05,Hardcover,416.0,3.97
Superheroes: Fashion and Fantasy,Andrew Bolton,Metropolitan Museum of Art,2008-06-02,Hardcover,160.0,3.45
Committed: Confessions of a Fantasy Football Junkie,Mark St. Amant,Scribner,2005-08-09,Paperback,296.0,3.33
New Magics: An Anthology of Today's Fantasy,Patrick Nielsen Hayden,Tor Teen,2005-01-10,Paperback,256.0,3.45
Blood of the Zombies,Ian Livingstone,Wizard Books,2012-08-02,Paperback,240.0,3.49
The Mammoth Book of Women's Fantasies,Sonia Florens,Running Press Book Publishers,2004-10-29,Paperback,512.0,3.23
Erotic Fantasies,Sandie Tifinie,,,Kindle Edition,129.0,3.06
Midnight Fantasy,Sandra Chastain,Loveswept,2013-02-11,ebook,240.0,2.81
Book of Exalted Deeds,James Wyatt,Wizards of the Coast,2003-10-01,Hardcover,192.0,3.57
"Pursued by the Prisoner (Ultimate Fantasy, #2)",Ann Mayburn,Ellora's Cave,2013-03-22,ebook,,4.0
Just Add Water (A dystopian romantic fantasy),Jessica N. Lane,Jessica Lane,2015-03-31,Kindle Edition,74.0,3.8
