ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
2458,the faces of fantasy: intimate photos of over 100 top fantasy authors,Patti Perret,Tor Books,1996-09-01,Paperback,235.0,4.08
2459,enslaved,Susan Kearney,Harlequin,2002-02-01,Paperback,256.0,3.37
2460,a taste of fantasy,Isabel Sharpe,Harlequin Books,2003-02-01,Paperback,256.0,3.31
2461,a wicked seduction,Janelle Denison,Harlequin,2002-04-01,Paperback,248.0,3.82
2462,raptor: urban fantasy noir,B.A. Bostick,Enchanted Indie Press,2017-06-26,Kindle Edition,525.0,4.43
2463,love in fantasy,Elle Christensen,,,,,4.13
2464,year's best fantasy 7,David G. Hartwell,Tachyon Publications,2007-06-01,Paperback,372.0,4.33
2465,his christmas fantasy,Jennifer LaBrecque,Mills & Boon,2009-12-01,ebook,,3.0
2466,dentelle et nécromancie,Georgia Caldera,J'ai Lu,2014-09-10,Paperback,544.0,3.95
2467,"the asian mystique: dragon ladies, geisha girls, and our fantasies of the exotic orient",Sheridan Prasso,PublicAffairs,2006-05-02,Paperback,464.0,3.4
2468,hallsfoot's battle,Anne Brooke,Anne Brooke Books,2013-07-05,ebook,,3.53
2469,a rock'n'roll fantasy,Brad H. Branham,CreateSpace Independent Publishing Platform,2013-11-26,Kindle Edition,,3.61
2470,"la folie du dieu noir: la guerre des ténèbres, t3 (fantasy)",Raymond E. Feist,Milady,2011-11-23,Kindle Edition,483.0,4.02
2471,finding her fantasy,Trista Ann Michaels,Liquid Silver Books,2014-08-03,Kindle Edition,122.0,3.91
2472,adventures in the anthropocene: a journey to the heart of the planet we made,Gaia Vince,Milkweed Editions,2014-12-09,Hardcover,448.0,4.1
2473,arthur's thanksgiving (arthur adventure series),Marc Brown,"Little, Brown Young Readers",1984-09-30,Paperback,30.0,3.93
2474,dragon bones,Jasmine Walt,Dynamo Press,2017-05-12,Kindle Edition,185.0,4.02
2475,the deadly curse of toco-rey,Frank E. Peretti,Thomas Nelson,2005-03-27,Paperback,160.0,4.0
2476,jon ronson's adventures with extraordinary people,Jon Ronson,Picador,2012-10-10,Kindle Edition,679.0,4.21
2477,the adventures of reece & rusty,George  Paul,Whisker & Tales Publishing,2016-07-25,Hardcover,50.0,4.56
2478,"relish: an adventure in food, style, and everyday fun",Daphne Oz,William Morrow,2013-04-16,Hardcover,352.0,3.73
2479,my wild highlander,Vonda Sinclair,Createspace Independent Publishing Platform,2012-08-29,Paperback,280.0,4.06
2480,the adventures of hercubear,Lesley Williams,Authorhouse UK,2014-03-25,Paperback,30.0,5.0
2481,"pokémon adventures, vol. 13",Hidenori Kusaka,VIZ Media - Children's,2011-06-07,Paperback,208.0,4.44
2482,the faraway horses: the adventures and wisdom of one of america's most renowned horsemen,Buck Brannaman,Lyons Press,2003-07-01,Paperback,288.0,4.35
2483,the quest for the diamond sword,Winter Morgan,Sky Pony Press,2014-08-12,Kindle Edition,114.0,4.22
2484,trixter,Alethea Kontis,Alethea Kontis,2015-07-15,Paperback,144.0,3.97
2485,"the last goodnight: a world war ii story of espionage, adventure & betrayal",Howard Blum,Harper,2016-04-12,Hardcover,528.0,3.65
2486,beauty's punishment: the further erotic adventures of sleeping beauty,A.N. Roquelaure,E.P. Dutton,1984-03-26,Paperback,247.0,3.62
2487,flying blind,Frank E. Peretti,Thomas Nelson,1998-01-14,Paperback,160.0,3.76
2488,the island of adventure and the castle of adventure: two great adventures,Enid Blyton,Pan Macmillan,2002-06-01,Paperback,384.0,4.2
2489,the life and adventures of martin chuzzlewit,Charles Dickens,Cooper Press,2007-10-26,Paperback,1124.0,3.83
2490,omega,Jeremy Robinson,Seven Realms Publishing,2013-10-22,Paperback,339.0,4.39
2491,lion adventure,Willard Price,Red Fox,1993-05-20,Paperback,208.0,3.84
2492,fantasy forfeit,Gem Larkspur,"Buniac Entertainment, LLC",2014-07-24,ebook,284.0,4.14
2493,his every fantasy,Delilah Devlin,Forever Yours,2014-09-02,ebook,384.0,3.84
2494,blood moon: a new adult urban fantasy vampire novel,Lena Hillbrand,Speak Now,2017-02-01,Kindle Edition,430.0,3.87
2495,unzipped (forbidden fantasies #1),Anne Mercier,,,,,4.27
2496,eclipse 3: new science fiction and fantasy,Jonathan Strahan,Night Shade Books,2009-10-01,Paperback,240.0,3.5
2497,deathbird stories (nucleus fantasy classic),Harlan Ellison,Collier Books,1993-08-06,Paperback,295.0,4.2
2498,the year's best fantasy: second annual collection,Ellen Datlow,St. Martin's Press,1989-06-02,Hardcover,579.0,4.25
2499,modern magic: tales of fantasy and horror,W.H. Horner,Fantasist Enterprises,2006-04-25,Paperback,280.0,3.71
2500,"l'épée de l'orage: rigante, t1 (fantasy)",David Gemmell,Bragelonne,2013-11-08,Kindle Edition,377.0,4.24
2501,"male fantasies: volume 1: women, floods, bodies, history",Klaus Theweleit,Univ Of Minnesota Press,1987-04-01,Paperback,544.0,4.19
2502,21 shades of night: a collection of best selling paranormal romance and urban fantasy,Katie de Long,Bestselling Boxed Sets,2016-07-12,Kindle Edition,227.0,4.03
2503,"magical: an anthology of fantasy, fairy tales, and other magical fiction",Kelly Ann Jacobson,Kelly Ann Jacobson,2014-11-07,Paperback,212.0,4.4
2504,dragon's kin: fantasy,Anne McCaffrey,Corgi,2004-11-01,Paperback,,3.9
2505,dark heresy: disciples of the dark gods (dark heresy),Fantasy Flight Games,Fantasy Flight Games,2008-12-23,Hardcover,256.0,3.84
2506,"how to draw fantasy creatures: dragons, fairies, vampires and monsters in simple steps",Paul Bryn Davies,Search Press,2015-10-15,Paperback,128.0,4.08
2507,the princess and curdie: a children's classic fantasy novel,George MacDonald,CreateSpace Independent Publishing Platform,2015-05-29,Paperback,110.0,4.06
2508,devoured,Michelle Hughes,Tears of Crimson Publishing,2014-03-17,,101.0,4.23
2509,the year's best fantasy and horror: sixth annual collection,Ellen Datlow,St. Martin's Griffin,1993-08-01,Paperback,531.0,4.13
2510,the flight to lucifer: a gnostic fantasy,Harold Bloom,Farrar Straus & Giroux (NY),1979-04-01,Hardcover,250.0,2.85
2511,lost ocean: an inky adventure and coloring book for adults,Johanna Basford,Penguin Books,2015-10-27,Paperback,80.0,4.5
2512,the adventures of zealy and whubba,Roe DePinto,Outskirts Press,2015-09-24,Paperback,24.0,3.87
2513,the bobbsey twins' adventure in the country,Laura Lee Hope,Grosset & Dunlap,2004-06-03,Hardcover,196.0,3.77
2514,adventures of a mathematician,Stanislaw M. Ulam,University of California Press,1991-07-23,Paperback,384.0,4.06
2515,"pokémon: diamond and pearl adventure!, vol. 1",Shigekatsu Ihara,,,,,4.35
2516,the thirty nine steps: classic adventure story of richard hannay #1,John Buchan,WestPub,2012-03-29,Kindle Edition,173.0,3.61
2517,escape,R.A. Mejia,,,Kindle Edition,432.0,4.02
2518,alphabet adventure,Audrey Wood,Blue Sky Press,2001-08-01,Hardcover,40.0,3.81
2519,the adventures of tom sawyer (great illustrated classics),Deidre S. Laiken,Baronet Books,1989-05-28,Hardcover,239.0,4.11
2520,lucy's adventure: the search for aslan,C.S. Lewis,HarperCollins,2006-01-24,Paperback,96.0,4.33
2521,the adventures of a south pole pig: a novel of snow and courage,Chris Kurtz,HMH Books for Young Readers,2013-01-08,Hardcover,278.0,3.83
2522,batman: his greatest adventures,Dan Slott,DC Comics,2017-09-19,Paperback,,3.67
2523,the adventure of the red circle,Arthur Conan Doyle,,,Kindle Edition,22.0,3.73
2524,junius and albert's adventures in the confederacy: a civil war odyssey,Peter Carlson,PublicAffairs,2013-05-28,Hardcover,270.0,4.06
2525,clotilde's edible adventures in paris,Clotilde Dusoulier,Clarkson Potter,2008-04-22,Paperback,304.0,3.88
2526,the smuggler's gambit,Sara Whitford,Seaport Publishing,2015-03-17,Paperback,324.0,3.86
2527,an italian adventure,Gaia B. Amman,Kuki Publishing,2015-11-01,Paperback,381.0,4.14
2528,piratica: being a daring tale of a singular girl's adventure upon the high seas,Tanith Lee,Dutton Juvenile,2004-09-27,Hardcover,288.0,3.63
2529,the pirates! in an adventure with the romantics,Gideon Defoe,Bloomsbury Publishing PLC,2012-08-30,Hardcover,320.0,4.16
2530,100 great fantasy short short stories,Isaac Asimov,Avon,1985-08-01,Paperback,395.0,3.98
2531,the lost realm,Geronimo Stilton,Elex Media Komputindo,2012-04-01,Paperback,339.0,4.04
2532,christmas lovers,Jan Springer,,,Kindle Edition,60.0,3.03
2533,beast within,Mima,,,Kindle Edition,,3.68
2534,flesh for fantasy,Kelex,Twisted E-Publishing,2013-08-08,ebook,,3.48
2535,masterpieces of fantasy and enchantment,David G. Hartwell,St. Martin's Press,1988-11-01,Hardcover,638.0,3.61
2536,eclipse four: new science fiction and fantasy,Jonathan Strahan,Night Shade Books,2011-05-01,Paperback,230.0,3.74
2537,satisfaction: erotic fantasies for the advanced & adventurous couple.,Karrine Steffans,Grand Central Publishing,2011-08-10,Hardcover,272.0,3.87
2538,the fantasy world of josephine wall,Josephine Wall,Chimera Publishing (GB),2005-01-01,Paperback,128.0,4.72
2539,le roi sur le seuil (fantasy),David Gemmell,,,Kindle Edition,483.0,4.12
2540,la face obscure du soleil (science-fiction / fantasy),Terry Pratchett,,2013-06-20,Kindle Edition,192.0,3.56
2541,cyn's dragon,Zena Wynn,Red Rose Publishing,2010-12-01,ebook,107.0,3.68
2542,alcatraz contre les ossements du scribe (alcatraz tome 2),Brandon Sanderson,Le Livre de Poche,2013-09-18,Kindle Edition,241.0,4.1
2543,blancanieves y los siete enanos/ snow white and the seven dwarf (fantasia/ fantasy),Jacob Grimm,Sigmar,2007-01-30,Board book,6.0,4.18
2544,"never satisfied : a cultural history of diets, fantasies & fat",Hillel Schwartz,Anchor,1990-01-01,Paperback,468.0,3.6
2545,"in a glass darkly by joseph sheridan le fanu, fiction, literary, horror, fantasy",J. Sheridan Le Fanu,Aegypan,2006-06-01,Paperback,276.0,3.86
2546,"the mountain of marvels: a celtic tale of magic, retold from the mabinogion",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,31.0,3.61
2547,dolphin treasure,Wayne Grover,Greenwillow Books,2001-06-05,Paperback,80.0,3.96
2548,his last bow: the adventures of sherlock holmes,Arthur Conan Doyle,Fractal Press,2012-07-01,ebook,172.0,4.29
2549,"pokémon adventures: diamond and pearl/platinum, vol. 2",Hidenori Kusaka,VIZ Media - Children's,2011-06-07,Paperback,208.0,4.3
2550,the adventures of polo,Régis Faller,Roaring Brook Press,2006-04-18,Hardcover,80.0,4.18
2551,maddy kettle: the adventure of the thimblewitch,Eric Orchard,Top Shelf Productions,2014-09-30,Paperback,89.0,3.59
2552,which lie did i tell?: more adventures in the screen trade,William Goldman,Bloomsbury Publishing PLC,2001-05-21,Paperback,512.0,3.98
2553,the magical adventures of the wishing chair,Enid Blyton,Egmont Childrens Books,2004-07-01,Paperback,320.0,4.2
2554,adventure time: the lich,Adventure Time,Hardie Grant Egmont,2014-06-01,ebook,80.0,4.54
2555,the further adventures of hank the cowdog,John R. Erickson,Puffin,1999-03-29,Paperback,144.0,4.1
2556,the french adventure,Sophy Hester,,,Kindle Edition,240.0,3.8
2557,the secret of the scarlet stone,T.L. Clarke,One Wish Publishing,2011-01-27,Paperback,242.0,3.48
2558,ragnarok,Jeremy Robinson,Seven Realms Publishing,2012-10-23,Paperback,339.0,4.04
2559,the dark of deep below,Patrick Rothfuss,Subterranean Press,2013-11-01,Hardcover,232.0,4.33
2560,illusions ii: the adventures of a reluctant student,Richard Bach,Diamond Inspiration,2013-12-25,Kindle Edition,94.0,3.67
2561,the adventure of the resident patient,Arthur Conan Doyle,,,Kindle Edition,,3.61
2562,finn finnegan,Darby Karchut,Spencer Hill Press,2013-03-12,Paperback,200.0,4.09
2563,the adventure of the greek interpreter,Arthur Conan Doyle,,,ebook,,3.72
2564,"if i understood you, would i have this look on my face?: my adventures in the art and science of relating and communicating",Alan Alda,Random House,2017-06-06,Hardcover,213.0,3.88
2565,the valley of fear : a collection of sherlock holmes adventures (exclusive bonus features),Arthur Conan Doyle,,,Kindle Edition,176.0,3.98
2566,adventures of sindbad,Gyula Krúdy,Central European University Press,1998-06-01,Paperback,206.0,3.66
2567,wild fantasies,Natalie Wild,,,Kindle Edition,25.0,3.04
2568,star wars on trial: science fiction and fantasy writers debate the most popular science fiction films of all time,David Brin,Smart Pop,2006-05-11,Paperback,386.0,3.65
2569,make mine a double,Nicole Austin,Ellora's Cave,2011-07-15,ebook,125.0,3.9
2570,seductive fantasy (fantasies inc.),Janelle Denison,harlequin,2001-05-01,Paperback,224.0,3.69
2571,"the year's best science fiction & fantasy, 2012",Rich Horton,Prime Books,2012-07-04,Paperback,544.0,3.69
2572,dungeons & dragons fantasy roleplaying game: an essential d&d starter set,"Wyatt, James",Wizards of the Coast,2014-07-15,Misc. Supplies,96.0,4.33
2573,the wizards of odd: comic tales of fantasy,Peter Haining,,,,,3.72
2574,the chronicles of kerrigan box set books # 1 - 6: paranormal fantasy young adult/new adult romance,W.J. May,Dark Shadow Publishing,2016-11-18,Kindle Edition,1146.0,4.38
2575,fiend folio (dungeons & dragons d20 3.0 fantasy roleplaying),James Wyatt,Wizards of the Coast,2003-04-01,Hardcover,224.0,3.69
2576,for the wicked,Meg Silver,Meg Silver,2013-05-22,Kindle Edition,133.0,4.31
2577,the mammoth book of awesome comic fantasy,Mike Ashley,Running Press Book Publishers,2001-05-15,Paperback,512.0,3.61
2578,"the best science fiction and fantasy of the year, volume 9",Jonathan Strahan,Solaris,2015-05-12,Paperback,624.0,3.85
2579,six of one: a collection of short fantasy,M.A. Kropp,,,Paperback,61.0,3.38
2580,heroes urban fantasy and super powers bundle #1,T. Paulin,,,Kindle Edition,,3.72
2581,"the year's best science fiction & fantasy, 2009",Rich Horton,Prime Books,2009-12-23,Paperback,541.0,3.77
2582,"lilith by george macdonald, fiction, fantasy",George MacDonald,Borgo Press,2002-07-01,Hardcover,,3.89
2583,intimate fantasy,Lucia Jordan,,,Kindle Edition,33.0,3.39
2584,woodland fantasy,Becca Dale,Phaze Books,2009-05-05,ebook,13.0,2.55
2585,forbidden fantasy,Nina Kari,Wattpad,,ebook,,3.73
2586,divine fantasy,Melanie Jackson,Love Spell,2009-02-01,Paperback,286.0,3.36
2587,adventures in a tv nation,Michael Moore,Pan Books,2002-11-29,Paperback,256.0,3.44
2588,"the fruit hunters: a story of nature, obsession, commerce, and adventure",Adam Leith Gollner,Doubleday Canada,2008-05-27,Hardcover,279.0,3.77
2589,peak,Roland Smith,HMH Books for Young Readers,2007-05-01,Hardcover,256.0,3.98
2590,the thrilling adventure hour,Ben Acker,Archaia,2013-08-20,Hardcover,136.0,4.28
2591,i married adventure: the lives of martin and osa johnson,Osa Johnson,Kodansha Globe,1997-08-14,Paperback,422.0,4.13
2592,visit sunny chernobyl: and other adventures in the world's most polluted places,Andrew Blackwell,Rodale Books,2012-05-22,Hardcover,306.0,3.65
2593,covenant's end,Ari Marmell,Pyr,2015-02-03,Kindle Edition,274.0,4.16
2594,"raising cubby: a father and son's adventures with asperger's, trains, tractors, and high explosives",John Elder Robison,Crown,2013-03-12,Hardcover,384.0,3.79
2595,i'll have what she's having: my adventures in celebrity dieting,Rebecca Harrington,Vintage,2015-01-06,Paperback,164.0,3.13
2596,stanley's christmas adventure,Jeff Brown,HarperCollins,2010-08-10,Paperback,96.0,3.88
2597,the monsters of morley manor: a madcap adventure,Bruce Coville,HMH Books for Young Readers,2003-09-01,Paperback,240.0,3.87
2598,graystripe's adventure,Erin Hunter,HarperCollins,2009-10-06,Paperback,336.0,4.43
2599,outwitting history: the amazing adventures of a man who rescued a million yiddish books,Aaron Lansky,Algonquin Books,2005-09-02,Paperback,328.0,4.21
2600,the small adventure of popeye and elvis,Barbara O'Connor,"Farrar, Straus and Giroux (BYR)",2009-09-15,Hardcover,160.0,3.71
2601,"the gamble: general david petraeus and the american military adventure in iraq, 2006-2008",Thomas E. Ricks,Penguin Press,2009-02-10,Hardcover,394.0,3.97
2602,full service: my adventures in hollywood and the secret sex lives of the stars,Scotty Bowers,Grove Press,2012-02-14,Hardcover,288.0,2.89
2603,the adventures of taxi dog,Debra Barracca,Puffin Books,2000-03-01,Paperback,32.0,4.11
2604,the rocketeer: the complete adventures,Dave Stevens,IDW Publishing,2009-12-16,Hardcover,276.0,4.08
2605,fantasy-faction anthology,Marc Aplin,Fantasy-Faction Publishing,2014-09-13,Paperback,350.0,4.47
2606,the solaris book of new fantasy,George Mann,Solaris,2007-11-27,Mass Market Paperback,503.0,3.44
2607,book of enchantments (point fantasy),Patricia C. Wrede,Scholastic Inc.,1988-01-01,Mass Market Paperback,234.0,3.98
2608,fantasy art now: the very best in contemporary fantasy art  illustration,Martin McKenna,Harper Design,2007-10-23,Hardcover,192.0,4.07
2609,fantasy worlds,John Maizels,Taschen,2007-07-01,Hardcover,236.0,4.22
2610,how to draw and paint fantasy architecture,Rob Alexander,Barron's Educational Series,2010-11-01,Paperback,127.0,4.17
2611,the best american science fiction and fantasy 2017,John Joseph Adams,Mariner Books,2017-10-03,Paperback,354.0,3.75
2612,dragonbound,Jade Lee,Leisure Books,2009-04-01,Paperback,337.0,3.61
2613,love at lucky stables,Ashley Hampton,"Underdog Photography & Publishing, LLC",2017-01-10,Paperback,,4.04
2614,island for two: hawaii magic\fiji fantasy,Beverly Jenkins,Kimani,2012-05-22,Mass Market Paperback,224.0,4.23
2615,grimgar of fantasy and ash: volume 3,Ao Jyumonji,J-Novel Club,2017-04-22,Kindle Edition,280.0,4.26
2616,final fantasy xiii: complete official guide - collector's edition,Piggyback,Piggyback,2010-03-09,Hardcover,272.0,4.33
2617,"la voix des dieux: l'âge des cinq, t3",Trudi Canavan,Bragelonne,2013-05-17,Kindle Edition,528.0,4.06
2618,her forbidden fantasy,Michelle Dare,,,Kindle Edition,12.0,3.75
2619,pure fantasy,M. Eror,,,Kindle Edition,167.0,3.73
2620,a fantasy medley 3,Yanni Kuznia,Subterranean Press,2015-12-31,Hardcover,151.0,3.69
2621,typist #4 - every romance is a revenge fantasy,Mimi Strong,,,,,3.93
2622,final fantasy xii: signature series guide,David Cassady,Brady Games,2006-10-31,Paperback,352.0,4.2
